case_id,split,image_path,mask_path,height,width,fg_ratio,orig_height,orig_width,orig_channels,intensity_min,intensity_max,mask_unique_values,is_empty,is_too_small,is_too_large,is_abnormal
ISIC_0010332,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010332.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010332_segmentation.png,256,256,0.372787,768,1024,3,27.0,230.0,"[0, 255]",False,False,False,False
ISIC_0000271,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000271.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000271_segmentation.png,256,256,0.206512,768,1024,3,23.0,238.0,"[0, 255]",False,False,False,False
ISIC_0010488,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010488.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010488_segmentation.png,256,256,0.451767,768,1024,3,42.0,224.0,"[0, 255]",False,False,False,False
ISIC_0011378,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011378.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011378_segmentation.png,256,256,0.206924,768,1024,3,17.0,225.0,"[0, 255]",False,False,False,False
ISIC_0000175,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000175.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000175_segmentation.png,256,256,0.224457,638,966,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010036,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010036.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010036_segmentation.png,256,256,0.442841,768,1024,3,32.0,239.0,"[0, 255]",False,False,False,False
ISIC_0009297,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009297.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009297_segmentation.png,256,256,0.052017,2848,4288,3,11.0,246.0,"[0, 255]",False,False,False,False
ISIC_0010607,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010607.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010607_segmentation.png,256,256,0.047943,768,1024,3,0.0,213.0,"[0, 255]",False,False,False,False
ISIC_0011357,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011357.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011357_segmentation.png,256,256,0.128525,768,1024,3,54.0,230.0,"[0, 255]",False,False,False,False
ISIC_0009974,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009974.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009974_segmentation.png,256,256,0.413239,768,1024,3,0.0,249.0,"[0, 255]",False,False,False,False
ISIC_0000231,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000231.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000231_segmentation.png,256,256,0.316879,723,962,3,6.0,255.0,"[0, 255]",False,False,False,False
ISIC_0011374,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011374.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011374_segmentation.png,256,256,0.637711,768,1024,3,22.0,221.0,"[0, 255]",False,False,False,False
ISIC_0000527,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000527.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000527_segmentation.png,256,256,0.239258,713,1011,3,0.0,253.0,"[0, 255]",False,False,False,False
ISIC_0009982,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009982.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009982_segmentation.png,256,256,0.134216,768,1024,3,8.0,253.0,"[0, 255]",False,False,False,False
ISIC_0011229,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011229.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011229_segmentation.png,256,256,0.374725,768,1024,3,12.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010006,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010006.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010006_segmentation.png,256,256,0.347504,768,1024,3,0.0,227.0,"[0, 255]",False,False,False,False
ISIC_0009165,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009165.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009165_segmentation.png,256,256,0.054352,2848,4288,3,6.0,252.0,"[0, 255]",False,False,False,False
ISIC_0000094,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000094.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000094_segmentation.png,256,256,0.059708,1536,2048,3,24.0,224.0,"[0, 255]",False,False,False,False
ISIC_0000299,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000299.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000299_segmentation.png,256,256,0.6707,576,767,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010323,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010323.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010323_segmentation.png,256,256,0.908554,768,1024,3,91.0,233.0,"[0, 255]",False,False,True,True
ISIC_0000352,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000352.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000352_segmentation.png,256,256,0.1091,576,767,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0011168,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011168.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011168_segmentation.png,256,256,0.058823,768,1024,3,49.0,213.0,"[0, 255]",False,False,False,False
ISIC_0000079,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000079.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000079_segmentation.png,256,256,0.05954,1129,1504,3,0.0,201.0,"[0, 255]",False,False,False,False
ISIC_0000354,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000354.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000354_segmentation.png,256,256,0.424393,576,767,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0011373,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011373.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011373_segmentation.png,256,256,0.762344,768,1024,3,10.0,216.0,"[0, 255]",False,False,False,False
ISIC_0012259,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012259.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012259_segmentation.png,256,256,0.038849,2848,4288,3,20.0,229.0,"[0, 255]",False,False,False,False
ISIC_0012271,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012271.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012271_segmentation.png,256,256,0.027039,2848,4288,3,18.0,197.0,"[0, 255]",False,False,False,False
ISIC_0010318,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010318.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010318_segmentation.png,256,256,0.127533,768,1024,3,0.0,224.0,"[0, 255]",False,False,False,False
ISIC_0010358,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010358.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010358_segmentation.png,256,256,0.18898,768,1024,3,8.0,229.0,"[0, 255]",False,False,False,False
ISIC_0012273,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012273.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012273_segmentation.png,256,256,0.394775,2000,3008,3,6.0,231.0,"[0, 255]",False,False,False,False
ISIC_0002879,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0002879.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0002879_segmentation.png,256,256,0.077942,2016,3024,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000310,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000310.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000310_segmentation.png,256,256,0.737427,576,767,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0009928,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009928.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009928_segmentation.png,256,256,0.605637,768,1024,3,56.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000009,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000009.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000009_segmentation.png,256,256,0.231201,767,1022,3,0.0,212.0,"[0, 255]",False,False,False,False
ISIC_0000099,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000099.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000099_segmentation.png,256,256,0.398956,1536,2048,3,0.0,236.0,"[0, 255]",False,False,False,False
ISIC_0005620,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0005620.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0005620_segmentation.png,256,256,0.065247,2016,3024,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0012097,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012097.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012097_segmentation.png,256,256,0.031403,2000,3008,3,16.0,255.0,"[0, 255]",False,False,False,False
ISIC_0012672,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012672.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012672_segmentation.png,256,256,0.073059,2000,3008,3,43.0,235.0,"[0, 255]",False,False,False,False
ISIC_0000115,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000115.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000115_segmentation.png,256,256,0.21637,1536,2048,3,0.0,249.0,"[0, 255]",False,False,False,False
ISIC_0012654,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012654.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012654_segmentation.png,256,256,0.020844,1536,2304,3,0.0,203.0,"[0, 255]",False,False,False,False
ISIC_0012261,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012261.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012261_segmentation.png,256,256,0.041611,2848,4288,3,18.0,226.0,"[0, 255]",False,False,False,False
ISIC_0011109,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011109.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011109_segmentation.png,256,256,0.619324,768,1024,3,57.0,214.0,"[0, 255]",False,False,False,False
ISIC_0002976,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0002976.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0002976_segmentation.png,256,256,0.039719,2848,4288,3,12.0,254.0,"[0, 255]",False,False,False,False
ISIC_0000510,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000510.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000510_segmentation.png,256,256,0.298416,802,919,3,12.0,252.0,"[0, 255]",False,False,False,False
ISIC_0009947,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009947.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009947_segmentation.png,256,256,0.16188,768,1024,3,0.0,232.0,"[0, 255]",False,False,False,False
ISIC_0000528,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000528.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000528_segmentation.png,256,256,0.134827,711,1008,3,2.0,255.0,"[0, 255]",False,False,False,False
ISIC_0006711,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0006711.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0006711_segmentation.png,256,256,0.035248,2848,4288,3,0.0,249.0,"[0, 255]",False,False,False,False
ISIC_0004337,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0004337.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0004337_segmentation.png,256,256,0.034241,2016,3024,3,14.0,237.0,"[0, 255]",False,False,False,False
ISIC_0012676,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012676.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012676_segmentation.png,256,256,0.015015,2000,3008,3,8.0,229.0,"[0, 255]",False,False,False,False
ISIC_0000243,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000243.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000243_segmentation.png,256,256,0.442474,768,576,3,46.0,232.0,"[0, 255]",False,False,False,False
ISIC_0000262,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000262.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000262_segmentation.png,256,256,0.065643,768,576,3,21.0,190.0,"[0, 255]",False,False,False,False
ISIC_0012664,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012664.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012664_segmentation.png,256,256,0.07132,2000,3008,3,10.0,242.0,"[0, 255]",False,False,False,False
ISIC_0000320,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000320.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000320_segmentation.png,256,256,0.36087,576,767,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000233,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000233.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000233_segmentation.png,256,256,0.719711,674,962,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0008524,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0008524.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0008524_segmentation.png,256,256,0.026489,2848,4288,3,6.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000019,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000019.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000019_segmentation.png,256,256,0.321426,1129,1504,3,0.0,215.0,"[0, 255]",False,False,False,False
ISIC_0008659,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0008659.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0008659_segmentation.png,256,256,0.033646,2848,4288,3,18.0,223.0,"[0, 255]",False,False,False,False
ISIC_0012715,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012715.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012715_segmentation.png,256,256,0.237076,2000,3008,3,6.0,255.0,"[0, 255]",False,False,False,False
ISIC_0012311,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012311.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012311_segmentation.png,256,256,0.07814,2000,3008,3,27.0,238.0,"[0, 255]",False,False,False,False
ISIC_0006940,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0006940.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0006940_segmentation.png,256,256,0.062164,2848,4288,3,9.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010019,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010019.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010019_segmentation.png,256,256,0.365372,768,1024,3,20.0,216.0,"[0, 255]",False,False,False,False
ISIC_0001367,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0001367.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0001367_segmentation.png,256,256,0.06308,2016,3024,3,0.0,229.0,"[0, 255]",False,False,False,False
ISIC_0011297,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011297.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011297_segmentation.png,256,256,0.123932,768,1024,3,8.0,226.0,"[0, 255]",False,False,False,False
ISIC_0009962,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009962.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009962_segmentation.png,256,256,0.67836,768,1024,3,18.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000315,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000315.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000315_segmentation.png,256,256,0.166489,576,767,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0012495,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012495.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012495_segmentation.png,256,256,0.025421,2848,4288,3,12.0,178.0,"[0, 255]",False,False,False,False
ISIC_0011110,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011110.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011110_segmentation.png,256,256,0.154114,768,1024,3,4.0,226.0,"[0, 255]",False,False,False,False
ISIC_0000533,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000533.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000533_segmentation.png,256,256,0.377487,682,1016,3,0.0,253.0,"[0, 255]",False,False,False,False
ISIC_0000165,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000165.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000165_segmentation.png,256,256,0.113968,649,961,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000225,val,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000225.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000225_segmentation.png,256,256,0.099854,723,957,3,0.0,255.0,"[0, 255]",False,False,False,False
